customer_id,disb_date,tenure,account_num,loan_amount,loan_fee
91810ca1aa097db79f050f38e9946fa5482b4e28c925e281a700eb36ee782565,19-Mar-24,14 days,3O66YENWELA6E2H1R9YLX0LDZNOMNHD4,360,43.2
42ca06e6fe1ff9803e82a5c20184671b54090e488f78d65216be4972f383bd11,19-Mar-24,7 days,6XWHXKKR1W2HIA8I0V75PZFZBXUUGSVO,70,7
b23747f53af805e18ad16a4ef235b6642d88f9134644ffd1970b76d6523ec991,19-Mar-24,7 days,OCGK3RJZ91A999VXD4VB3LATPSME3J5L,3500,350
1bd32f9b083fc6ddfffd65730fbfa66654fa76a19b0b0e1fe9ade47c6954f9dd,19-Mar-24,14 days,9X3Q682DOR7927IMMJLFHBGP0RP7YF5C,3500,420
e7cfbaa97ba7702c52df5f1dddba54bd26923ebad945f1fc4385fdd12c4455eb,19-Mar-24,7 days,AQH88NNF8S76MGJL4J4ULEAE18O0KLWH,120,12
a391d7fd6a24c45e0ad2e5433b0ec581000c14bba0531a5877f915bc9e85eed4,19-Mar-24,14 days,EURIB6D024OWS5SK31FEVO8PM5EX735E,1000,120
0c041ee839ff0b169f3b203f3ca2f92fd6d54ff63df75307054a5a78f55f8db1,19-Mar-24,7 days,84IUJYLRT6C79V93AHL8K8NGFPXW1NAX,870,87
8a24dbc61bfc131ce97747b67a8cf95dc864b1da40a271514ae8d234d3606183,19-Mar-24,7 days,ENVD7ACI6GXBQA4DNMGZ8U62FBSLFXBX,90,9
a57aa0a6f7edc23e27854bc977e2da7509d29442d393a273972afb1dc15f6554,19-Mar-24,14 days,AWX4WS60LAT8V09PHTTRSWX5E04K9778,3500,420
ee11935c658143072a839ae1dabfcd860846e1ede0e63d40f17f6d06674aafdd,19-Mar-24,30 days,H86I9GRCGBXG71ZES7JQGDE3KQVLJP0L,3500,525
05a14ffc62c3216e4af352644b7c8cfc2b376a4eda4541717eb609d4c9b4470d,19-Mar-24,14 days,TAHSW106PPEGCSFBEVJKEJPV48CNCFMX,840,100.8
5ac719480e4553d33d12d4a502b9c0a99e3e074cbbd00e4938c019c8e7fe71de,19-Mar-24,14 days,8AAJOXCFSAW3DB3XLFTX765TNOFSKKCS,520,62.4
11673d425379eaefc6c121b482488b56d80a6bf989ae81d849aa2b8c5e903282,19-Mar-24,14 days,MYI1IHSNIXFVCTMU7IMFOLY37YSG20L6,1260,151.2
4cd6d25d354306e391d4325b84cefb37d3d778716b67193f582966f31ec54c8e,19-Mar-24,14 days,5S5TQ3QODS2CPZLBE0SD4S6NV66L9XXJ,300,36
0340648c4277d555633d8f9d5ee3bddf01b74c5bd769aef12676b62dbd41415b,19-Mar-24,14 days,K47RPS11AR17K4YV0SDW0C2JEANY1HNC,90,10.8
c68cf36ec686c3d2007bc5b63d4a4d62ff60e28c2a8514407fc3a362b3267610,19-Mar-24,7 days,7MHQNBIZ7QDR4LATQGPVA0UTQ2KVIYEY,1000,100
96d9b4d9cc89544f928d099e4557432eb1207c6abbec52b805dfa2f9ee96bc88,19-Mar-24,30 days,DAXMMP6RS9D9D5VRRTQ3ET3NST8WIXDZ,960,144
774e6b81b782f2099a4e55dedf05fc0ed6f3f8d9403c3ec198785eb139b95db3,19-Mar-24,7 days,XIL2JLS60G01GQVL7NCUX5WWGYVY753E,2000,200
965a6e3610f8686f1c510e901264ae69bcb46b4968cd50a139a7b635cb053b15,19-Mar-24,14 days,AW50CPF8502V657K8MFDC280EIZEC5AR,70,8.4
35636acc95abce2e176108b1f6b88f7df435e406cff6b0b082bffc41dbdb0914,19-Mar-24,7 days,BW7VNUC2DVXWBXCC47ZA93CHM93CUP4M,270,27
08c7056ccf15ec32d388ed785e21e74051a42a802e112f922abef42c173655f9,19-Mar-24,30 days,AAX572HJT6JHWJCUWHJEY926VSENUH88,2500,375
f0406e31c7bf7c81d8990b4288a3c916a38a82363e6d32c55253f168a37d12f3,19-Mar-24,7 days,1O9DU5HQB8GGCY7EPXH17J2O2KQOAGDO,1360,136
329a0e642f22778039571fe9eec72a5e03c5579d46e8822ce7af64741166c4f6,19-Mar-24,14 days,T1PRY4ZT5NZ8E2NR4HD5R6KGMVKE7EQJ,290,34.8
9d188327722927bf1e78494c126a3cad7e546850d533b46058070e90f0b7ff13,19-Mar-24,14 days,3JK8NPNVFGMEIIPSTD1WSOL7Q70YBM46,190,22.8
5d08527d20bdc0300560325bcc949d5903888ce5451705187acf53a043820a05,19-Mar-24,14 days,R10LTX4VIOLW5WVU8G3MEMT806UG6I2M,840,100.8
ef97b77b9500a89f03505868c579a89128e752c05c3f1a3dce3db16dd3fa2d66,19-Mar-24,7 days,TN6015X0SIERF5DMZQIM0CZ2KJG80E7L,190,19
ab2004a8b4499ec802b8d1c7c4aac28737ce5199ed76c79f8c1fb29a37452670,19-Mar-24,14 days,S9KQPMKIEEKEG2ZUMPG9X2YUSFBO9GMW,110,13.2
b7171f4d31272225e0678afe65b5bb30ca9628d4627e77c24f7cb416ab650137,19-Mar-24,14 days,VUAHGBPMFR6SKI4672D1XV0YUUU00A04,1730,207.6
e7d1d3e2169af33a5635ba5e172f86bf861db0bb1a5d60683cc616d4d4f5711d,28-Mar-24,30 days,Y126Y752ZUVP4D6D6ZL8FGK52HR27IHF,2220,333
788b4aa3428d737874596ffbd5de3dc1f79e36fc0cc7f1738e5007ca61995297,28-Mar-24,30 days,LH4DDK18YQAQ40II9J1UTI58194QZ440,3500,525
9612a7e1860338e51c8c17b4c6277b6fcff6673b365b8aab650f82383d5ca025,28-Mar-24,30 days,7HUZWKAUZL8REITN4745SX4ZDIU2NCFF,3500,525
d17707017977c41cf181bbfeb751c03efba7619cca67a9c424be08c36a201c4e,28-Mar-24,7 days,YG1D1OMTDH9LE4W30CGANKQT9KZJDTQX,130,13
cb7371e116c226ab63e84d6fa3a9f0f2917fda1ba5762851d5245b86a860fc9f,28-Mar-24,30 days,0CB3BYX6NVKX85YCY4KPC5VHVD1IELPD,1400,210
1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,28-Mar-24,14 days,2MFU1BCXVV5KYJ99W5QGR2ED72LMWKYH,150,18
772f2115f684f23a9c67bdb62fbb838efafb662566d0141003dcee038fce185a,28-Mar-24,14 days,SYPNYNEJ54E1GM6MWCIUSVFNKMZFBAUW,460,55.2
9f7c764ecc0d5e2bdca69e41ee8acb17b52ba1bbacab5cf57cddf097bbad51ee,28-Mar-24,14 days,QB5EWNOFNOQR5O9YVDMAZ0URY5A5OK1C,500,60
f94c113484d6317f5eaf4523ad2695cb30020b5feb4127467bb81842f54361a4,28-Mar-24,7 days,FJGCI24703OO4QDFAL086V937L2BWTG5,90,9
5c30db5f437260753badcd99db74cdc232aff981b1b1252c53de3a3fce1c6d2b,28-Mar-24,7 days,ZQRN01NJFS0SYWVSZRPZHDGZVHID6T1X,70,7
77e4dd13395fe4506c314f427e20849a057b70acd3b0683ea707e308b7f86113,28-Mar-24,30 days,ZWNQCBN16BDURF55TXFSY2VX0SDSZTH8,3500,525
28bc4b3d8746e047353497e868e21d658455aef97fd5bdc19346472a5e0b3683,28-Mar-24,14 days,O5ZM3WQCJPUJGCIRPNB67H87IVHD61CT,220,26.4
713d2bb1340d3313ec14345d6009033b0562897219727acef582d568e7e54632,28-Mar-24,30 days,AEE0DRYRCEHCHEINDN2YDTBQPLR189UF,3500,525
c1a9ce867a4c5a68f17ff0fde70f90b9a06470d5b89ae5dd91e1f9d88f1708d2,19-Mar-24,14 days,9XZIF8IDWXO23QBVSI38IHG20E92CXFE,170,20.4
909b9d9312137f7dca402e7b4ddea0dc77c525d1b5130e25845e1c64d454b5b2,19-Mar-24,7 days,C5E6QTUBMI99L4RAHA3VJVMZDKZ3G93S,640,64
1e597039e4a26bc60296e2333c6959a0963e64d1873bcae80cde939145e59fac,19-Mar-24,14 days,P3HZSCORYONROVZMTWJQ07X5M9X1IN62,70,8.4
c3bc31e743a0bd650bc7ceb019a4dcf47d2a64caf8ade693ea22d75e3356c9c7,19-Mar-24,14 days,NASZV61TSYERUOLWSD4BROWZGGAS0FQL,70,8.4
1d5fc5ff055e8a25d9509c39212869f6e065f0ee186d576470290a422fa2e6ba,19-Mar-24,30 days,H6SU6195NFQYXGEPQCXUWQMNQFERG8NZ,560,84
8bac737baf95141911cbbea8e46132b281f6bbcb8f1388b1d4f8fb21ac886ae1,19-Mar-24,14 days,3A50EHVWS7Q0L12KGZBGQ5QKBIJ3HPPY,500,60
ddb88dc26152ccb9b8db810b9bfca31c181342def5d1243169df9e4e9c2505a7,19-Mar-24,30 days,J4TT9WPRNYO1RHOMWBFB76RUMUZOHMW0,210,31.5
d79bc25a3931adeeafa05bdc0a1ca4616a3721874004e72e8c509d7398989181,19-Mar-24,7 days,C8UBG02Z70EFBBULBMHDVW1CEDIAUMUQ,90,9
cd4b615c26426b1b7f4e845b935dffd29fd4ecc0f58dd553ce554d7969c1c945,19-Mar-24,14 days,RNVTLUF2KVJYGEDIM7QFW2Z8D798MLA3,900,108
fe9b3f1225cb46d7ac78be20ede2ed1d7056166a3ccaf2d8f0bc1377e4d0549d,19-Mar-24,14 days,J3IX816AWYEP21Y3BWZHGN49KW5L3148,3500,420
daf7503fc4492d9495ed182f7e462502d981afc76bbb9611888f4bd3b074f5b4,19-Mar-24,7 days,UVURYGR3XUPIMFFVHML63P847HO8DNTU,640,64
f96364ddfd8c91acd8705e85e24452298c2af7b9f0d9f348d97ad69106cea04d,19-Mar-24,14 days,TN3NU6L70Q3ZM7FGB52NMZ9SYMII1EI2,3240,388.8
6259bc9d86cc95cf3484568c6a15342ab9f463c84e3b158f64825364f6ac91d4,19-Mar-24,14 days,6EI4AK54XFDY2RYEJPERP1E9NUSJEDPL,1150,138
30aa30976cfe14e3269ce8d7cbdcfdb4a538ad485610f835920d9f52d2a0f0f4,19-Mar-24,30 days,2JCY6QA6Q9A3NDJ0C634HTCGBE91CYQ7,3500,525
74a9a49929a40c1f31bc1450da2c1c71f55f723bd6fcc6391e3dd606c81da895,31-Mar-24,14 days,4Y6G3IJ7SVB9M75MBJYS8264PFB16N1S,250,30
c7983e1cbc2d59aed04ad4c47c291a8ac737c28064d53900cf6545d33ea4e13d,31-Mar-24,14 days,4IJNP310ANJZ1I4MER5SYCHLOVXDG0WT,750,90
567ff97a9d6142753decaffa14bd6ec6c18d035bb1013c8b09998abe7b68be63,31-Mar-24,14 days,QU96R7PF6CYGHFXYQY54PCUAWTSLKTWM,100,12
04474457acfb9b100566e35a0f4f184d0c159d37513bfe9b1d2833e150cad736,31-Mar-24,7 days,5GLY9N4GN8JHL5LBMLHXGBQWRHWI66WW,400,40
d1cc5d017fcdeb7ee19a09c7ee54fb28bdfcb9eac13475c821faa0693dbb9aae,31-Mar-24,7 days,SMH2F60R24VXE64J8ZDT9MRN3KWA5AP2,3340,334
a2d22f7bac29d0d8af533df8b7c3e4089adbddf14c0f4ff5594ea9857922b653,31-Mar-24,14 days,1Q63SVZJI4IZHH3YNC2OIDHNR1R0E9KT,400,48
3ca2359dcbccd8df842d07fcf730c4081c750bc4f516cff82d6770538cad77cd,31-Mar-24,7 days,CRF4V7WPCNYB2B2MNB22JR9HDGN31I78,260,26
1fd00768818836fbe9d0d91b2a4e9a35b57fb13204f2c8f0fe7e20d7a5d810a2,31-Mar-24,14 days,9HAXAEG2BQ7Y8DJY9FRW8G48E40W4I4V,1000,120
151b3d63f5a1e47568acf70dfbefa277d46f4c6c595222777fb6dde71c10662b,31-Mar-24,30 days,Q9V2I8VFWDUPWJV48ZSF708DEPR7YR2W,3500,525
e8e424224e2fce7ddd9fd1b43560162b1e9bbcf6f3ed9642b857decea10694d1,31-Mar-24,14 days,WTNF0ECXRBYKFKRE61Z5RWNMSCLI73QI,280,33.6
c45c1a28ca1f0a3259a8bec8ffd763fdd392c2794b212beca27abef8e4a578d0,31-Mar-24,7 days,LC3YGLT541WZBB1TBAFHUIFFSPQ0STQ0,100,10
e5b1445b44e257bf475e827e399bc9061113124a2d1f89fcad7b49118bfa33fa,31-Mar-24,14 days,N8VK0HWADZ8YNKLPV1AHCQXMCLY1E1GD,70,8.4
247d11e8f7d4563d745ce33de28c6715db859d68ba1f3c182f0882280454ac4e,31-Mar-24,14 days,BAQFQIJCHY9CU7M0CQ3F0QW9UUWK46OL,390,46.8
e774f839f21b5cac2fb6ef42b627a789d56a066ad351c1c834742f0c639497a6,31-Mar-24,30 days,GS6QYLHI66HHJQZEQFDNW6T5J23CAM99,3500,525
355cd64a66834c3cd7f215895dabcfedd0b63089e39b96ff74867c1cc780f5e6,31-Mar-24,7 days,HL1GLQ4FWVQAVQV8S4666BVYPPMZZ664,260,26
730ae9c61a443a13fe10bda4b16775e96b7c821d18e76d965d211053bdcdef0d,31-Mar-24,7 days,F7QHG8O2TGX6T6CSZANLOSARZVZG3T15,3500,350
57e21eed5b4494590b88a104f151d35a55993d64f955e57863276323374badd1,31-Mar-24,14 days,VAAASKJG57IG8NAX69OQ10W22LHS9IHE,100,12
2ddfc4634154e58204b01a15b0989994b680353a8fd30aab7352db31ac8142a6,31-Mar-24,7 days,CSCRAHM77WDSM3JJSO2WC3DL6U2H29CI,100,10
f6a0320c537a56850db76a592dcc4e1de02ff1740bbee223b071a14f7ffc25cc,31-Mar-24,30 days,ICZPQX87ISYJLPOLSKSFY2956RXIDEB0,720,108
e7cfbaa97ba7702c52df5f1dddba54bd26923ebad945f1fc4385fdd12c4455eb,31-Mar-24,14 days,HQJTCGW1N5GJRCY844BQ6JOJLL2DYUZK,120,14.4
754cb118c92da7472259342a6d562887caf1bf74b605c97c5f50614b0793ea9f,31-Mar-24,7 days,6OAKBE39DJQXZE31WOR6S1U2DO7ZLOYB,200,20
3f3d19bb626c5e18409e81622608908b79d4749eae90f9cdf5c96deeee6292a9,31-Mar-24,7 days,19DWS4LEF2A6AX5JZUYL4RP8GLVS6D0M,570,57
5346347053ddf26c3cbb97fc0e947265ab30a24e114811f4167dc7ddcab14fe3,31-Mar-24,7 days,DBJ0K9X4JBR7YWMZIHFI4FFZGCROE4JJ,70,7
63e824ac6d6bdf1217879fffb564c182651b5e67de3939499bf3d1809ae2851a,31-Mar-24,14 days,HW9M7G3ZUC9UDXVTLMILL323Q3OVPH8R,110,13.2
12fcb79f24ed841fda184bd9f773cc13285a8b71e682557e00ddafd7c9ab8a33,31-Mar-24,7 days,9K4W99ZI64KZMXBFSIELZ6PU3Q23LM52,3500,350
071a11b224c8bf869bb2371c70c9e76f4e79fad2c511f93bdda2f505f05a4705,31-Mar-24,14 days,ASZI3LERHI5WTAC3YMIEOB6DQB1PIA89,70,8.4
89c3e2440b4f2304e0e5493c82ee89041e00cd0837de1d14fd0aae2e972ba35f,31-Mar-24,30 days,UML07Y6CIFZS45J7V1MH8GTRJYP1F68T,1670,250.5
4cd6d25d354306e391d4325b84cefb37d3d778716b67193f582966f31ec54c8e,31-Mar-24,14 days,A7S89N6808T4FEKOO802TA3MOHXGIRPI,600,72
e79dc7205e9389432a599909e74c874558209806bc6d97a9454e3bd6cea7bb99,31-Mar-24,7 days,MFGQU9UWSWNJL9926BGC8DKMKTGBUM5Z,100,10
7f91c7dbae2b0161f6aa67f50a9a8fe7f7af9cc63d811a0bbe0675e5b14230ee,31-Mar-24,30 days,WL57ZGQULQ95XVGR9ML99437KSQ6N9HH,1420,213
5d08527d20bdc0300560325bcc949d5903888ce5451705187acf53a043820a05,31-Mar-24,14 days,PT2PSIWK03C2LQMESII8JD0P5YBAPO98,840,100.8
083a3cd001258bfb2c893215b621d4fca261254292f0517757b71beed9594850,31-Mar-24,14 days,4HLJQ5QWQKCSWEI34LL350KY89EBLFNB,130,15.6
22c06615f16b6d6ba2fead9fd565ee0e0de2f62dd2383fa04df3f3d3990308a4,31-Mar-24,30 days,YMXFJVZ9UBJ3SADPYKJQ51UOUU8CR81R,3000,450
bfe4dfe636400f3945a03889de0b7064c3be2d177165de6044fa83d5594c5e2a,31-Mar-24,14 days,XQ3YI28UOY7NB5QMVQ0OH74I9605WWIE,70,8.4
5f89d34ec704dedc0420d1552422eaeef0f51f8935985c0222eaaf43dd5eb365,31-Mar-24,7 days,9SJ6H9KAJGS3U279OV9YSMZZTKFTOI0S,600,60
47671bae4b597f9d439e7c2af04fce75eb5daad48c0d7581b3b7524ed33d90a9,28-Mar-24,14 days,W1JW8YA2T2EB5GR8LQA2YUMUIONFFROJ,260,31.2
a7e2ac888f22cc66ae2417efa264ab6f1458ac601ab79105be376100a859c16f,28-Mar-24,14 days,1Y4PIPPT68ZFXARHGYG55EHS1DKVFLV1,640,76.8
bdbd9b5d27564aaeea0abd39bde9af36809aa6df1c43245010631e031399133d,28-Mar-24,30 days,KDX8OE52CI2QLKN77SUG06B2K0EYZM1A,2910,436.5
e02be15e0cb91c96ae0529a924d891a9554568c5e6e7e94b4d94087b80bd6ce0,28-Mar-24,14 days,P0PF36W1SSKFN2BSC73AZ1E4HMG5V66D,330,39.6
5a82959155e6a707d2fa1a4342535100a51e758f855ead9835923c5c32b0ee54,28-Mar-24,14 days,7I09SYU6KPBN2ZXGIV9TCUUF2FBCXU88,300,36
0814e4856c6053c3a5f9b38c45bba9ca59dfb7cb774630a97ff52a4fb27dcfc6,28-Mar-24,14 days,YNTHWWOSOKU9PAY53I8M9JC6F6G7Z2JK,290,34.8
06f5026c0333f7943856c85de65c223a282c9b34e3536c43460334c1bd593742,28-Mar-24,14 days,I2A0RU9PMI3H2YVYIWM8GS98WQIKQQGQ,1220,146.4
92fd0bd797e19885179315774a506f3d267fa76da4446e7d7e8ea8c1b142cb66,28-Mar-24,14 days,ILY4RDI1B7I14HJ628ZB77SR3F4F6DUV,360,43.2
c2d1ec4bd16e76fd9e0cd7748b57d5795ffe53e5f051d12696ff9fd7fed1ce29,10-Mar-24,14 days,P5HSNRSA2CTV8NZSMB5EZI819MALFLCE,3500,420
8cf1ca13730ce2ecbada2cc28f1f80e12b5e680e037fac8e61d6dadd0726475f,10-Mar-24,14 days,F9ACOI16YXR7W9E2MVZCY26MZCBYRHYQ,220,26.4
132006102f07d3fa2eab85a95bbe87a8b07877af670b0c46cb65409c5a46faa5,10-Mar-24,30 days,HIW7WY5V4089QISQR2TY6J63VN21LJOV,1000,150
091e06376691f685c99eacaee0373970dae7d90cc64d02fae312371a35cc1bfb,10-Mar-24,14 days,93RUZ1TUQPS7TYD7574IGJ7FMM70GY4Q,3000,360
77813d882f93b2ef05e74ee5ec1eae26c1ea7492c01aecd9fafd483f4751e3d8,10-Mar-24,14 days,5QD8PMOVZXGJJP77S3JR8ZHXSAKZQBHA,1400,168
445ac564070a40699584c5d4c8c5fa3db69661f9cf752f6a93edf7d7884c1719,10-Mar-24,30 days,YLUSEGSSNGC5IYO41QS3XX73FOJYLL8B,1680,252
208ea7fec7509e11e5b5e22c4a44689315c177c12517983e558d276e3b8ea9b6,10-Mar-24,7 days,R81Q0NJ7EBCC6O525PS9BMO93E1HEKQV,640,64
9a4c620cfe1fff3af6f2baeb43c47ef259872b448e11a086473ff6702ce12b00,10-Mar-24,14 days,NQ4NAMJJAJLU7FUYTFTU221CFXCXH0X3,150,18
3046ff7b74830e48bfae0323902ddb8c3f194e5c621c3ada393f329de09d6584,10-Mar-24,30 days,TXVHDM5ZM7C4S9JKNO8YC9E7MPVH7P76,970,145.5
37787c416755532917954be12ee3bed085cc48cc4976eac24b2a0fbe94e4190b,10-Mar-24,30 days,QA2RORFK86T5G01WSDJF919KOWXCMW5S,3500,525
627c67d15f9798e5ab72181e41b406bf8edf0e999c9619960f1a6a37f98b1034,10-Mar-24,30 days,C3JRNW9QCKML69RVSC73IFRHBX0AKFDB,2800,420
63bfd9d5245e892c82033deac3a12841c5256dec51c94a881f5153f4262f145d,10-Mar-24,30 days,5A4C93SWXWOFCJ17ZINTRWUX7BKP7IWS,700,105
01a48770e1215e9b49b97526cf7c2e82dabfa63bd6b8ca34f1b9939417e05b99,10-Mar-24,7 days,NNELITESE3YS5KQNMCQQGK7BV48FFE6S,70,7
88ad2218e139843168e613e71a1a36ae2bd2e752173f256f07f9d55d3803fca7,10-Mar-24,14 days,69FP3FIMWJC211YPC5ZE84D8TMOKORIC,600,72
d79bc25a3931adeeafa05bdc0a1ca4616a3721874004e72e8c509d7398989181,10-Mar-24,7 days,BS5Q8TLALP9FW27SG0USB7FTK0D07XI8,90,9
dff05b2fea0dc5bdd3577130eaf7bfd22287ca4f7b80f0b35a95e2b1e1f8ee26,10-Mar-24,14 days,U2DQ1RZ0O895L0GX39Z1WZJQ1QYYUB44,420,50.4
1121ae55a74fd0cd4e95018504fb2011fb9cd24b727c9e8249cc313f3acac35d,10-Mar-24,7 days,C4J6J4CEC1GMXEYMIFHRYT5BOPRRY494,150,15
ef97b77b9500a89f03505868c579a89128e752c05c3f1a3dce3db16dd3fa2d66,10-Mar-24,14 days,3QYEHJGM3PLXJ872KQVX2SEKGTEEMXE6,190,22.8
d6a3844ba8dcd327373075aa60d23358cf83b3cb996bdbdd020b3a2f6a18bcb9,10-Mar-24,14 days,Q05XCB0EF1DLLALK444V4F8B33R2K6D1,990,118.8
00eb0c35c8bb9345a30573e383dafa99353843a7b258d37686603d1c036601cd,10-Mar-24,14 days,0FE6ATX115E62T1HJUU5QZGKI3Z5OS1W,500,60
28cbcc5a603fbdc33064591e8b83b646a81d3085d1a7e1a9f84c67bee3a33122,18-Mar-24,14 days,SFKD4ZX0H3Y2BW6U1WA14O7VZFHMJV7V,70,8.4
8a9221620f2b0f5fc95899844a74f33d4233341219c63faebced782db1691efb,18-Mar-24,7 days,42T5PR9PVRP5Q14SFPZPBBLKDIAFW9RJ,600,60
8e761f07d9e9b2eac3411a7bb4c281bc70375055219e8fa252570e10e5b1a79d,18-Mar-24,7 days,V0P70SQ195YIMGLO47BHWEVBQM2HAA0L,1060,106
a977c39abcc10069986262de9a45bc0b4ca2279b620fb502c6d544647ded85dd,18-Mar-24,30 days,EDQFJ09RJFOUR96RS53UVCFD2DU01BLW,1200,180
c2b21ff16b5b19f5aebc1d22534fe768e9cfb003cc7aed6a3cd7f18f825118b0,18-Mar-24,7 days,Y8W67W9JPA3W1QIWA9DAQ48ETEGIGX50,2000,200
96bd84a9b7c73ab12842422c5c6638a88ea2aca5640788b5046668827f70e14e,18-Mar-24,14 days,ZDIKAV7SV9RBX07JO2VRBB9TH7Z8GF2N,120,14.4
ba7501a5da283f1dd3ed4cbe1316a95e003f01f7ddf1b287cfc50d9c8f573ace,18-Mar-24,14 days,HOZL4O2JU5DZST1QLUPYQZKXEYMC5A4O,3500,420
203fc81288b614a7aec19e9051c2d73b9d64b5e03a4ff39fa70d0eaae5b23d8b,18-Mar-24,30 days,YRGCTMI4BYUL4QVERFSOR4G8FU8ILKGK,2000,300
68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,18-Mar-24,7 days,1W9P36ZQIKWQFJ69ZWLD9BWC27RCM4P8,110,11
f0406e31c7bf7c81d8990b4288a3c916a38a82363e6d32c55253f168a37d12f3,8-Mar-24,14 days,TT9Y1WOTF7TGLMKAOB9NNQ579DKLTJIK,1360,163.2
599b67deb26d029d6525605c7ef0d75b279e2b0344f2c5411fb6280e401f3269,8-Mar-24,7 days,QO69XUP7HJ3483QC6K2IEIQJF1NN2459,1330,133
8e8c10d225513a948552349868b8c88c2824f7792b447e498f8945210f59246e,8-Mar-24,14 days,Q15E9IOLKYK9CT5KA8ZUXL59F17SPQ03,150,18
1afc5d4db96acf7099abdc87e91db1a279be107078f3dc97719f9017a560334f,8-Mar-24,14 days,KBCKBUSY35GK477VUN7YN89O1PX3JCBZ,80,9.6
b30a7339934703e5304697259d6b2ac82388d994b03aeaaa6a48808998925194,8-Mar-24,7 days,6DVY6DUMV7R13INCEQ8U94H3OJZR4SHS,70,7
cfa45eb6dd752c135a36f2c34b69ffc17550ee936f11b3bd47332bb7b6449beb,8-Mar-24,30 days,YS6ULTP025AEPJ243D5LWPWLML7TYR31,3500,525
4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,8-Mar-24,30 days,RR9GXME0R6TQG2D8HS1TE87AI0Q1IX3T,3440,516
a1fc7c373ab528acd9308049305ac41fd33df5ff2aa1b3531e3435c0201351d7,18-Mar-24,30 days,P6RSRUQOQSUV4Z6JXHT2HGCIW60TX5HT,3500,525
37a39fe5ed5451f8b71fada4e335392bb8d386e01467402c4235f534f60834d0,18-Mar-24,30 days,G24L2HNMDD9NMTQ33TPL2EDNHI23R8SB,3500,525
532a030d4d6af16fa751955702ec70274e1afdd8f0fdfdd2dde3b83a001013f9,18-Mar-24,30 days,VYKZJ2XORXGFMYBHMLIPJUWKKMR9STBT,1540,231
c9664c00773ede57c42392adc2b54d2b0e5a7dbf9ad824e552f51b3e8e4e5c96,18-Mar-24,7 days,75RO2JW1XXQXP82SH3I88C9908YKZGHY,3500,350
43201a08c6a6124a479c029fe706616c4813e6f77669ae83977520bdb48f3871,18-Mar-24,30 days,QAL8KRSE50U06HNZP8X3BDZN4C0YUACG,3500,525
d8dc0038ed1a676567b2c544f613f4beea85df9264994a8bd74565848d283e90,18-Mar-24,30 days,WR7R319DKO4VIKTG2WRX71MDRQTQPLKY,1930,289.5
8ce5f2a74cdf85da9a575852599f66e3a900c3b13896232cf98df52273140bc5,18-Mar-24,7 days,5VKY8E8AI2Y7NG1FO034GMAHJKS3G05X,120,12
ad0d7b5ad4f1eac351a927b8d4541a791e6a2223bd8e6c02145121926e4a9437,18-Mar-24,14 days,K0M9S35V7YED0C04V7FTLNARZLF315VW,70,8.4
1d39fb3f7d8059113ccfe12a6e79f6b79aa7b642fadfe4921ed6592113fa7b8f,18-Mar-24,14 days,WSSD78YK8MA7ZD7PZ0UQ9BN1CFSM60PK,450,54
f454fe90624a2898d5398f69ac9caa2785749554dde936ece9f80ef55bc37f59,18-Mar-24,14 days,1O1EPXHBZ04CVB73RL6I1VQSMWJRKVLJ,160,19.2
829f60c819ae7570873bbd70dd5bf5d1d628e40aa399c696451548ce4c76e143,18-Mar-24,14 days,CQ56QTFBREHEZC81FZP03MDN5JJ6DAYV,70,8.4
336f84ef134a3da9041a9543a90a3387a8cfe4cc1362a06da93da3312fdaef43,28-Mar-24,14 days,Y6LTTGRSVWAF3SG0MXMD9VX58G92NNK6,200,24
d05fb4eee336b485dfbe01b8ebbb9d59543318dbfb1adcda5cf6d86518dcd643,28-Mar-24,14 days,51IYERLC4DRJX2PAURJ1ZAXR0H3JYF5G,700,84
8f17c2938004f9028c46a615ba28fed53311016dcc2564ff90a5fd026ca169dc,28-Mar-24,30 days,9YRZZSVY1661QVHFV5UOPBSW293S42ZL,2000,300
c68cf36ec686c3d2007bc5b63d4a4d62ff60e28c2a8514407fc3a362b3267610,28-Mar-24,14 days,D0L00QNKDH0LFFV26EX8OKR7L2OSXVO7,1400,168
b2e6a1d6c2dcac26184d2bbaa14575174eb86455b6b9b4ab6785c2fbecff5d2b,28-Mar-24,30 days,35EVG4JBEP9J3FD6OJSHQ7E426VIMOG8,3000,450
a9ed419e2f4871d434a66ba20bab025245b717809834dafe69333d762bf8ef06,28-Mar-24,7 days,G2V1KAVYNG982T9G4MJY6Y81UGNURCLX,2040,204
fcf8bb9e417a3fffdc6686129b6398cea157b76fa0637ee97d010cbc27a1b71a,31-Mar-24,7 days,HG9HDHQKO723MUG95XDPJOADXZV0DCB6,3500,350
46ea88c7d3033e6ee98f7b56351872533f54c45ce760a2b2ddcd7e3c2075873f,31-Mar-24,30 days,ETHQPU49L8L2N8R88UY8ZFIMTO98I531,90,13.5
fecf532ec4baa93cf7daf344be671093de1e19a443d3e64233466cbbae7d7c12,31-Mar-24,14 days,2NTEDNJC9IMTV3GQGWQ6JDXUMJF4R7RJ,80,9.6
